Time,Rsoil,Ta,Rh,Ws,Rain,ETo,Ca26m,CO2_amb,Reco,GPP,SWC15cm,Tsoil_surf,Tsoil_10cm
0.50,0.045081412,NA,NA,NA,3.264,NA,NA,417.8633059,NA,NA,70.17308877,18.45083882,21.24424059
1.00,0.111493657,NA,NA,NA,2.652,NA,NA,431.4857543,NA,NA,69.90587282,18.432776,21.16263343
1.50,0.248824912,NA,NA,NA,1.326,NA,NA,444.4266294,NA,NA,69.65997578,18.50961853,21.05987618
2.00,0.3736196,NA,NA,NA,1.122,NA,NA,452.4741657,NA,NA,69.49295548,18.56131914,20.955392
2.50,0.896506,NA,NA,NA,0,NA,NA,445.8103143,NA,NA,68.33957015,18.67030943,20.865344
3.00,0.950446,NA,NA,NA,0,NA,NA,432.0501714,NA,NA,67.41508885,18.64015514,20.792924
3.50,1.258402118,NA,NA,NA,0,NA,NA,434.9991706,NA,NA,66.77717426,18.58841706,20.72695735
4.00,1.515843,NA,NA,NA,0,NA,NA,430.4702714,NA,NA,66.27317718,18.52772714,20.66595
4.50,1.715503824,NA,NA,NA,0,NA,NA,438.2774059,NA,NA,65.91703341,18.54178529,20.61342412
5.00,1.985187686,NA,NA,NA,0,NA,NA,447.32572,NA,NA,65.67786826,18.57520314,20.56549057
5.50,2.193143667,NA,NA,NA,0,NA,NA,447.1619826,NA,NA,65.32125602,18.56823275,20.52180971
6.00,2.153943667,NA,NA,NA,0,NA,NA,439.7500261,NA,NA,65.04550355,18.51996754,20.4842271
6.50,2.1255646,NA,NA,NA,0,NA,NA,433.8696,NA,NA,64.86605034,18.47033429,20.44578886
7.00,2.2486786,NA,NA,NA,0,NA,NA,449.4306,NA,NA,64.64827544,18.40154857,20.39537171
7.50,2.386705971,NA,NA,NA,0,NA,NA,456.8777824,NA,NA,64.49473418,18.36525588,20.35615118
8.00,2.382144143,NA,NA,NA,0,NA,NA,463.0390086,NA,NA,64.32559885,18.312642,20.32344229
8.50,2.3358382,NA,NA,NA,0,NA,NA,469.7031057,NA,NA,64.20311963,18.31888543,20.29427029
9.00,2.482022559,NA,NA,NA,0,NA,NA,472.2879588,NA,NA,64.13264661,18.29732824,20.26197529
9.50,2.648241257,NA,NA,NA,0,NA,NA,467.1402286,NA,NA,63.94050375,18.20743714,20.228382
10.00,2.329476588,NA,NA,NA,0,NA,NA,458.8307882,NA,NA,63.78476906,18.17906706,20.20439118
10.50,2.343671,NA,NA,NA,0,NA,NA,458.1467,NA,NA,63.75772811,18.17717,20.175
11.00,2.176484429,NA,NA,NA,0.102,NA,NA,451.9134714,NA,NA,63.58740363,18.08821571,20.14921714
11.50,2.227575,NA,NA,NA,0,NA,NA,448.9022429,NA,NA,63.50950471,18.02073286,20.12842714
12.00,2.312692882,NA,NA,NA,0,NA,NA,441.3208294,NA,NA,63.43366191,18.17454059,20.10121235
12.50,2.647238629,NA,NA,NA,0,NA,NA,436.0139629,NA,NA,63.3526683,18.50794429,20.07575829
13.00,2.960178353,NA,NA,NA,0,NA,NA,427.4261353,NA,NA,63.29341703,18.87693765,20.048535
13.50,2.8706076,NA,NA,NA,0,NA,NA,407.98256,NA,NA,63.18328803,19.167964,20.01665
14.00,2.825654743,NA,NA,NA,0,NA,NA,395.99208,NA,NA,63.13344031,19.36616971,20.00609743
14.50,2.528545886,NA,NA,NA,0,NA,NA,387.62328,NA,NA,63.01387149,19.73621543,19.98760886
15.00,2.360567206,NA,NA,NA,0,NA,NA,384.6954088,NA,NA,62.9026658,20.31330735,19.98687971
15.50,2.467749771,NA,NA,NA,0,NA,NA,384.3131829,NA,NA,62.79351303,20.87873143,19.99014029
16.00,2.531347412,NA,NA,NA,0,NA,NA,384.7010647,NA,NA,62.74363691,21.32002588,19.99238353
16.50,2.6089388,NA,NA,NA,0,NA,NA,384.11114,NA,NA,62.72185836,21.3351,20.007124
17.00,2.655637057,NA,NA,NA,0,NA,NA,383.3812314,NA,NA,62.56367328,21.17490086,20.04113114
17.50,2.418305706,NA,NA,NA,0,NA,NA,384.9905353,NA,NA,62.53571663,21.48780412,20.08363
18.00,2.466791,NA,NA,NA,0,NA,NA,384.9068,NA,NA,62.34733213,21.45881,20.12458
18.50,2.316015286,NA,NA,NA,0,NA,NA,387.1095714,NA,NA,62.2828506,21.08939857,20.17822857
19.00,2.5664735,NA,NA,NA,0,NA,NA,387.7343471,NA,NA,62.16315772,21.10930794,20.23673618
19.50,2.523329,NA,NA,NA,0,NA,NA,387.96486,NA,NA,62.13194651,21.005554,20.29403
20.00,2.849474143,NA,NA,NA,0,NA,NA,386.2641971,NA,NA,61.97997739,20.89720486,20.35163514
20.50,3.182657265,NA,NA,NA,0,NA,NA,385.8258471,NA,NA,61.94979454,20.908495,20.40564
21.00,2.8167286,NA,NA,NA,0,NA,NA,390.85376,NA,NA,61.92269822,20.942426,20.45063
21.50,2.779601529,NA,NA,NA,0,NA,NA,397.5249471,NA,NA,61.86656945,20.78304647,20.49106529
22.00,3.250999471,NA,NA,NA,0,NA,NA,407.9671529,NA,NA,61.85302245,20.69659353,20.50959471
22.50,2.6860028,NA,NA,NA,0,NA,NA,395.70826,NA,NA,61.7665657,20.676742,20.545014
23.00,3.000591457,NA,NA,NA,0,NA,NA,400.1156857,NA,NA,61.72487746,20.49783514,20.57870886
23.50,2.912071824,NA,NA,NA,0,NA,NA,418.9662765,NA,NA,61.65518334,20.30929941,20.60593353
24.00,2.2931814,NA,NA,NA,0,NA,NA,449.56578,NA,NA,61.59684837,20.08123,20.620814
0.00,2.006502,NA,NA,NA,0,NA,NA,473.1566029,NA,NA,61.55307863,19.85673912,20.630855
0.50,2.551661857,NA,NA,NA,0,NA,NA,468.2294714,NA,NA,61.52080594,19.78608429,20.65153
1.00,2.471621,NA,NA,NA,0,NA,NA,480.2233,NA,NA,61.47292517,19.55817,20.66683
1.50,3.104703286,NA,NA,NA,0,NA,NA,463.2973,NA,NA,61.43018651,19.40937857,20.65429
2.00,2.944925824,NA,NA,NA,0,NA,NA,451.3282853,NA,NA,61.3989469,19.18696971,20.65144265
2.50,2.970855,NA,NA,NA,0,NA,NA,450.18114,NA,NA,61.40527818,19.02325,20.649754
3.00,2.699963471,NA,NA,NA,0,NA,NA,452.7498294,NA,NA,61.39068578,18.88112529,20.63384059
3.50,2.475581057,NA,NA,NA,0,NA,NA,452.7419886,NA,NA,61.28958794,18.76535343,20.61214171
4.00,2.6789532,NA,NA,NA,0,NA,NA,453.55098,NA,NA,61.25834201,18.694298,20.597598
4.50,2.187176899,NA,NA,NA,0,NA,NA,466.5936391,NA,NA,61.24478346,18.60357261,20.57500275
5.00,2.324500377,NA,NA,NA,0,NA,NA,465.5727261,NA,NA,61.31256849,18.59461174,20.54999406
5.50,2.461823855,NA,NA,NA,0,NA,NA,464.551813,NA,NA,61.17917554,18.58565087,20.52498536
6.00,2.787465735,NA,NA,NA,0,NA,NA,458.8749118,NA,NA,61.14999868,18.61275647,20.49155676
6.50,2.876240457,NA,NA,NA,0,NA,NA,458.42726,NA,NA,61.08851688,18.58700457,20.45495743
7.00,2.8396972,NA,NA,NA,0,NA,NA,464.00146,NA,NA,61.07495603,18.5423,20.42023
7.50,2.868120824,NA,NA,NA,0,NA,NA,471.1975618,NA,NA,61.05416601,18.50316147,20.39014265
8.00,2.815520429,NA,NA,NA,0,NA,NA,474.7575714,NA,NA,60.97807637,18.42404571,20.36299571
8.50,2.199821,NA,NA,NA,0,NA,NA,470.2016,NA,NA,60.96347569,18.32016,20.32607
9.00,3.057343647,NA,NA,NA,0,NA,NA,456.1034529,NA,NA,60.96347569,18.22535118,20.30381706
9.50,2.744082514,NA,NA,NA,0,NA,NA,469.8000029,NA,NA,60.94681855,18.216662,20.27671457
10.00,2.7722772,NA,NA,NA,0,NA,NA,470.59604,NA,NA,60.94681855,18.174872,20.250228
10.50,2.580738235,NA,NA,NA,0,NA,NA,471.9961059,NA,NA,60.93854559,18.13057529,20.22189059
11.00,2.545143543,NA,NA,NA,0,NA,NA,469.3626171,NA,NA,60.85509538,18.12221286,20.19522371
11.50,3.128973353,NA,NA,NA,0,NA,NA,450.3170647,NA,NA,60.82383223,18.23943059,20.17149529
12.00,3.080929029,NA,NA,NA,0,NA,NA,431.3622771,NA,NA,60.7769265,18.66660714,20.13837257
12.50,3.150269314,NA,NA,NA,0,NA,NA,410.4770486,NA,NA,60.80613201,19.09007857,20.10239829
13.00,2.6366264,NA,NA,NA,0,NA,NA,398.14742,NA,NA,60.8311776,19.468118,20.082424
13.50,2.459590029,NA,NA,NA,0,NA,NA,392.9471618,NA,NA,60.72381978,20.04975206,20.05631529
14.00,2.630413943,NA,NA,NA,0,NA,NA,394.4256829,NA,NA,60.66024158,20.43710114,20.04110943
14.50,2.801854412,NA,NA,NA,0,NA,NA,394.3051882,NA,NA,60.64253532,20.78534882,20.04314824
15.00,2.848208429,NA,NA,NA,0,NA,NA,390.7066857,NA,NA,60.65195667,21.09340143,20.05146857
15.50,2.913514857,NA,NA,NA,0,NA,NA,389.9338429,NA,NA,60.54455093,21.08937286,20.05439143
16.00,2.791552,NA,NA,NA,0,NA,NA,388.7305,NA,NA,60.47153611,21.18203,20.0778
16.50,2.939479353,NA,NA,NA,0,NA,NA,382.5343529,NA,NA,60.39642844,21.25155059,20.12632059
17.00,3.148515686,NA,NA,NA,0,NA,NA,383.10596,NA,NA,60.33386653,21.13506171,20.16081057
17.50,2.949081971,NA,NA,NA,0,NA,NA,384.5377647,NA,NA,60.29107349,21.09200559,20.20785912
18.00,2.8886336,NA,NA,NA,0,NA,NA,389.1926514,NA,NA,60.24207378,21.11307886,20.25989457
18.50,3.073272114,NA,NA,NA,0,NA,NA,393.6483886,NA,NA,60.25460007,21.04278971,20.31006314
19.00,3.416522559,NA,NA,NA,0,NA,NA,394.3514206,NA,NA,60.1325523,20.91803971,20.35945647
19.50,4.120838657,NA,NA,NA,0,NA,NA,394.8243686,NA,NA,60.08974956,21.11253457,20.410028
20.00,3.466625229,NA,NA,NA,0,NA,NA,383.4070543,NA,NA,60.10126057,21.04638029,20.456108
20.50,3.498272529,NA,NA,NA,0,NA,NA,383.1273353,NA,NA,60.07098619,21.20170176,20.49460824
21.00,2.857642057,NA,NA,NA,0,NA,NA,393.3615171,NA,NA,60.01669202,21.31021343,20.52710514
21.50,2.998641286,NA,NA,NA,0,NA,NA,397.7059486,NA,NA,59.99067659,20.961486,20.56315486
22.00,3.553301529,NA,NA,NA,0,NA,NA,400.5302471,NA,NA,59.96663308,20.60298059,20.60254471
22.50,3.746798286,NA,NA,NA,0,NA,NA,409.412,NA,NA,59.90609828,20.49761857,20.63391714
23.00,3.523034,NA,NA,NA,0,NA,NA,424.2675294,NA,NA,59.90609828,20.34227971,20.65060265
23.50,3.198882314,NA,NA,NA,0,NA,NA,445.7286086,NA,NA,59.85707432,20.217094,20.67961857
24.00,3.207891743,NA,NA,NA,0,NA,NA,456.7178657,NA,NA,59.88631129,20.134714,20.70747571
0.00,3.112524543,NA,NA,NA,0,NA,NA,461.1257057,NA,NA,59.81010865,20.07991629,20.701414
0.50,3.259378912,NA,NA,NA,0,NA,NA,480.1826206,NA,NA,59.86960628,20.04517059,20.70783206
1.00,3.2362298,NA,NA,NA,0,NA,NA,486.84318,NA,NA,59.7839959,20.00712257,20.71415743
1.50,3.121262529,NA,NA,NA,0,NA,NA,478.6865471,NA,NA,59.75164896,19.91362412,20.71489941
2.00,3.170594543,NA,NA,NA,0,NA,NA,472.4794714,NA,NA,59.78088925,19.74912971,20.71571657
2.50,3.149248771,NA,NA,NA,0,NA,NA,473.5457057,NA,NA,59.75164896,19.58459857,20.71356686
3.00,2.985486486,NA,NA,NA,0,NA,NA,484.2157629,NA,NA,59.68694958,19.40438429,20.69353543
3.50,3.132209824,NA,NA,NA,0,NA,NA,488.9994529,NA,NA,59.68694958,19.29402412,20.68890588
4.00,3.3099516,NA,NA,NA,0,NA,NA,477.6587743,NA,NA,59.71723443,19.287782,20.680136
4.50,3.282344681,NA,NA,NA,0,NA,NA,472.4605232,NA,NA,59.70992425,19.24151217,20.66565957
5.00,3.134572072,NA,NA,NA,0,NA,NA,473.0913493,NA,NA,59.70261387,19.15772087,20.64863783
5.50,3.084964714,NA,NA,NA,0,NA,NA,472.1314429,NA,NA,59.62847994,19.08877714,20.63155286
6.00,3.287423559,NA,NA,NA,0,NA,NA,471.3302559,NA,NA,59.59923303,19.04812294,20.61148941
6.50,3.740085514,NA,NA,NA,0,NA,NA,486.5986429,NA,NA,59.68073338,18.99917571,20.57769314
7.00,3.366960943,NA,NA,NA,0,NA,NA,483.5579286,NA,NA,59.61489832,18.91354714,20.55918743
7.50,3.432219706,NA,NA,NA,0,NA,NA,476.5280824,NA,NA,59.58254488,18.84930412,20.54017176
8.00,3.319820429,NA,NA,NA,0,NA,NA,471.6429371,NA,NA,59.53245718,18.83814143,20.51251429
8.50,3.415190029,NA,NA,NA,0,NA,NA,471.9358086,NA,NA,59.54708105,18.85927686,20.48854771
9.00,3.635040647,NA,NA,NA,0,NA,NA,476.8196412,NA,NA,59.50320695,18.89127471,20.46563235
9.50,3.619818543,NA,NA,NA,0,NA,NA,478.3735171,NA,NA,59.5878236,18.891854,20.43859829
10.00,3.335366618,NA,NA,NA,0,NA,NA,468.4903794,NA,NA,59.48858059,18.80957618,20.41648294
10.50,2.638442794,NA,NA,NA,0,NA,NA,490.0041735,NA,NA,59.48755822,18.75953794,20.38641235
11.00,3.241001343,NA,NA,NA,0,NA,NA,465.3353629,NA,NA,59.44472406,18.88054829,20.37165571
11.50,3.219387457,NA,NA,NA,0,NA,NA,455.1811343,NA,NA,59.44368163,19.304858,20.348266
12.00,3.157436118,NA,NA,NA,0,NA,NA,428.5883588,NA,NA,59.52830538,19.72255676,20.32007353
12.50,2.845742143,NA,NA,NA,0,NA,NA,411.4710571,NA,NA,59.51057095,20.14799571,20.30306857
13.00,2.538251353,NA,NA,NA,0,NA,NA,411.6794588,NA,NA,59.39151777,20.64672412,20.29338353
13.50,2.751390029,NA,NA,NA,0,NA,NA,405.0166857,NA,NA,59.31631407,21.19955,20.27887886
14.00,2.446477257,NA,NA,NA,0,NA,NA,402.8366857,NA,NA,59.28394678,21.807168,20.28783257
14.50,2.686244971,NA,NA,NA,0,NA,NA,400.1512571,NA,NA,59.17740367,22.061508,20.30140971
15.00,3.114343118,NA,NA,NA,0,NA,NA,392.5174059,NA,NA,59.2066655,21.55572882,20.32958706
15.50,3.402692943,NA,NA,NA,0,NA,NA,391.9796143,NA,NA,59.15966221,21.50142371,20.36088171
16.00,3.224389,NA,NA,NA,0,NA,NA,390.6407,NA,NA,59.1367158,21.89004,20.4018
16.50,3.226326343,NA,NA,NA,0,NA,NA,389.3562,NA,NA,59.1367158,21.99502229,20.44512143
17.00,3.591841657,NA,NA,NA,0,NA,NA,391.2972,NA,NA,59.07716663,21.574908,20.48625343
17.50,3.137439676,NA,NA,NA,1.836,NA,NA,392.1572647,NA,NA,60.69036101,21.38210206,20.53905706
18.00,2.169986441,NA,NA,NA,0.306,NA,NA,395.7629118,NA,NA,61.37065036,21.20472265,20.59852765
18.50,0.855280114,NA,NA,NA,0.918,NA,NA,403.9465086,NA,NA,65.35723961,21.08759914,20.65292543
19.00,0.802411059,NA,NA,NA,1.428,NA,NA,399.9848235,NA,NA,67.64684341,21.12320647,20.70800765
19.50,1.215805286,NA,NA,NA,0.612,NA,NA,395.7478571,NA,NA,67.23091863,21.05849286,20.74056
20.00,1.253766,NA,NA,NA,0.612,NA,NA,394.9953286,NA,NA,67.26960992,20.97771571,20.76402429
20.50,1.310486059,NA,NA,NA,0,NA,NA,398.3490118,NA,NA,66.80437815,20.91012353,20.79115765
21.00,1.981815057,NA,NA,NA,0,NA,NA,403.7100057,NA,NA,66.24165483,20.77954457,20.81958514
21.50,1.402911529,NA,NA,NA,0,NA,NA,401.4881471,NA,NA,65.83789522,20.71124029,20.84199971
22.00,1.871377412,NA,NA,NA,0,NA,NA,415.6255588,NA,NA,65.47215301,20.53484912,20.86119088
22.50,1.567301914,NA,NA,NA,3.06,NA,NA,415.9407857,NA,NA,68.06229968,20.26204457,20.85613629
23.00,1.115362314,NA,NA,NA,0.714,NA,NA,425.9956543,NA,NA,68.66437796,20.17075086,20.86232943
23.50,0.8616095,NA,NA,NA,1.122,NA,NA,428.41475,NA,NA,68.77638161,20.096335,20.868605
24.00,1.012341286,NA,NA,NA,1.122,NA,NA,429.0122114,NA,NA,69.02863514,20.03525343,20.86835457
0.00,1.337999235,NA,NA,NA,0.612,NA,NA,432.1726941,NA,NA,68.33726768,19.99684294,20.86234412
0.50,1.219360429,NA,NA,NA,1.53,NA,NA,421.4380029,NA,NA,68.97419246,19.83739029,20.84763829
1.00,0.595056143,NA,NA,NA,2.142,NA,NA,441.7697743,NA,NA,69.37452181,19.74536743,20.81597543
1.50,0.093581771,NA,NA,NA,1.53,NA,NA,420.2824686,NA,NA,69.3493858,19.68463971,20.79497629
2.00,0.168003412,NA,NA,NA,1.122,NA,NA,415.9408353,NA,NA,69.40413365,19.60541824,20.76907353
2.50,0.523237571,NA,NA,NA,0.816,NA,NA,421.2444286,NA,NA,69.00064624,19.58827143,20.74276
3.00,1.234482235,NA,NA,NA,0.306,NA,NA,429.8150794,NA,NA,68.31181502,19.58354441,20.71623735
3.50,1.619350171,NA,NA,NA,0,NA,NA,438.9317886,NA,NA,67.68106048,19.5308,20.68856686
4.00,1.212531913,NA,NA,NA,0,NA,NA,446.1768174,NA,NA,66.99661845,19.43544261,20.66195739
4.50,1.877271478,NA,NA,NA,0.102,NA,NA,447.4679043,NA,NA,66.52991767,19.35585565,20.64294435
5.00,2.542011043,NA,NA,NA,0,NA,NA,448.7589913,NA,NA,66.11382258,19.2762687,20.6239313
5.50,2.447949943,NA,NA,NA,0,NA,NA,453.2893314,NA,NA,65.86429783,19.20384943,20.59820829
6.00,2.394285471,NA,NA,NA,0,NA,NA,455.2589647,NA,NA,65.51307761,19.08220412,20.56046647
6.50,2.400500029,NA,NA,NA,0,NA,NA,454.6807543,NA,NA,65.25498183,18.96630429,20.535234
7.00,2.456151657,NA,NA,NA,0,NA,NA,450.7466057,NA,NA,64.96672391,18.86503171,20.51628629
7.50,2.503368588,NA,NA,NA,0,NA,NA,446.9857412,NA,NA,64.89631928,18.76102647,20.49172235
8.00,2.385765371,NA,NA,NA,0,NA,NA,452.3791457,NA,NA,64.61510687,18.65989486,20.46887857
8.50,2.276755657,NA,NA,NA,0,NA,NA,458.8864886,NA,NA,64.48858075,18.59520629,20.44569286
9.00,2.661244353,NA,NA,NA,0,NA,NA,450.6018794,NA,NA,64.29138903,18.48306324,20.42786118
9.50,2.478237,NA,NA,NA,0,NA,NA,460.5655286,NA,NA,64.21151323,18.32582143,20.38060571
10.00,2.472847,NA,NA,NA,0,NA,NA,458.9548429,NA,NA,64.02673988,18.21832143,20.35252
10.50,2.485968471,NA,NA,NA,0,NA,NA,458.5199412,NA,NA,63.90422528,18.25252118,20.32792353
11.00,2.612323257,NA,NA,NA,0,NA,NA,456.5577286,NA,NA,63.84398388,18.52780629,20.29592743
11.50,2.998238235,NA,NA,NA,0,NA,NA,432.7296941,NA,NA,63.70381154,19.02462706,20.26225765
12.00,2.7757584,NA,NA,NA,0,NA,NA,395.6556171,NA,NA,63.60829073,19.51620571,20.21317143
12.50,2.9066244,NA,NA,NA,0,NA,NA,394.9388743,NA,NA,63.5148032,19.96779143,20.20224286
13.00,2.696309914,NA,NA,NA,0,NA,NA,401.45358,NA,NA,63.37972001,20.42227771,20.18562114
13.50,2.326480118,NA,NA,NA,0,NA,NA,400.1272294,NA,NA,63.2810754,20.82224824,20.16381471
14.00,2.383904171,NA,NA,NA,0,NA,NA,397.5563514,NA,NA,63.18858456,21.21230229,20.15921286
14.50,2.819851206,NA,NA,NA,0,NA,NA,394.3025853,NA,NA,63.038861,21.53619147,20.17208059
15.00,2.827543829,NA,NA,NA,0,NA,NA,391.1108371,NA,NA,62.97547171,21.67353457,20.19394514
15.50,1.8254452,NA,NA,NA,0,NA,NA,393.3169114,NA,NA,62.89134063,21.568202,20.22170571
16.00,2.0283292,NA,NA,NA,0,NA,NA,391.0159971,NA,NA,62.77482326,21.269942,20.24844857
16.50,2.518598765,NA,NA,NA,0,NA,NA,396.8083882,NA,NA,62.65315414,21.20101912,20.29977441
17.00,3.179928429,NA,NA,NA,0,NA,NA,387.1254429,NA,NA,62.59281914,20.95593571,20.35593429
17.50,3.060208529,NA,NA,NA,0.204,NA,NA,388.1914412,NA,NA,62.50540427,20.80108765,20.41479647
18.00,2.412559371,NA,NA,NA,0.714,NA,NA,388.8996057,NA,NA,62.48362306,20.73143914,20.46740029
18.50,1.898251314,NA,NA,NA,0.612,NA,NA,386.2433629,NA,NA,62.67311525,20.71158771,20.50425029
19.00,1.700888706,NA,NA,NA,0.306,NA,NA,388.5584941,NA,NA,63.09439722,20.73181059,20.52709824
19.50,1.191172229,NA,NA,NA,0.102,NA,NA,390.0881943,NA,NA,63.34181136,20.69685314,20.55913629
20.00,1.722775657,NA,NA,NA,0.306,NA,NA,395.2961086,NA,NA,63.47587388,20.62745029,20.59043057
20.50,1.207627294,NA,NA,NA,0.204,NA,NA,399.5969794,NA,NA,63.72830866,20.55162824,20.60960912
21.00,1.116249629,NA,NA,NA,0.306,NA,NA,402.8631343,NA,NA,64.0273866,20.48518086,20.63334629
21.50,1.028393,NA,NA,NA,0.306,NA,NA,405.2850429,NA,NA,64.32737699,20.37586257,20.637008
22.00,1.213663118,NA,NA,NA,0,NA,NA,404.8172676,NA,NA,64.35330936,20.26449971,20.63873853
22.50,1.799714943,NA,NA,NA,0.102,NA,NA,402.9790429,NA,NA,64.32317567,20.20328829,20.65265371
23.00,2.129484412,NA,NA,NA,0.102,NA,NA,406.1293941,NA,NA,64.21415625,20.17057,20.65664118
23.50,2.258705,NA,NA,NA,0,NA,NA,412.5831,NA,NA,64.15078087,20.12932,20.6622
24.00,0.866322714,NA,NA,NA,0,NA,NA,423.2725286,NA,NA,65.12507536,20.0914,20.66453143
0.00,1.353114714,NA,NA,NA,0.102,NA,NA,441.5844571,NA,NA,66.05232994,20.06026571,20.66975571
0.50,1.690872294,NA,NA,NA,0,NA,NA,453.0452471,NA,NA,66.14316392,20.01156941,20.66982529
1.00,1.651007229,NA,NA,NA,0,NA,NA,465.2852429,NA,NA,65.87999774,19.91483914,20.65803771
1.50,1.696947765,NA,NA,NA,0,NA,NA,484.3852,NA,NA,65.53186257,19.80518206,20.64648618
2.00,2.1617448,NA,NA,NA,0,NA,NA,493.20118,NA,NA,65.30281947,19.736918,20.647874
2.50,2.879250229,NA,NA,NA,0,NA,NA,457.3850543,NA,NA,65.03730479,19.689334,20.64506657
3.00,2.693103657,NA,NA,NA,0,NA,NA,469.5163686,NA,NA,64.82572455,19.681894,20.63211514
3.50,2.68336887,NA,NA,NA,0,NA,NA,472.4736217,NA,NA,64.64315078,19.61926522,20.62071652
4.00,2.693235391,NA,NA,NA,0,NA,NA,474.4115348,NA,NA,64.54877033,19.55050435,20.60949043
4.50,2.819207176,NA,NA,NA,0,NA,NA,473.3346059,NA,NA,64.36408596,19.49635471,20.59900176
5.00,3.0661864,NA,NA,NA,0,NA,NA,465.79266,NA,NA,64.16686583,19.44957,20.591862
5.50,3.201887886,NA,NA,NA,0,NA,NA,458.5033971,NA,NA,64.07242994,19.401654,20.58246943
6.00,3.015570353,NA,NA,NA,0,NA,NA,466.0239941,NA,NA,63.93331979,19.35797353,20.56146059
6.50,3.179643,NA,NA,NA,0,NA,NA,488.7542,NA,NA,63.84707142,19.3178,20.54864
7.00,3.303715286,NA,NA,NA,0,NA,NA,488.0620571,NA,NA,63.70484166,19.24911714,20.52580571
7.50,3.135827824,NA,NA,NA,0,NA,NA,482.0486853,NA,NA,63.61651139,19.18392735,20.49784559
8.00,3.1588308,NA,NA,NA,0,NA,NA,479.40514,NA,NA,63.47629846,19.13863,20.480162
8.50,3.269641429,NA,NA,NA,0,NA,NA,489.7040143,NA,NA,63.38383241,19.07942371,20.46304314
9.00,3.199365059,NA,NA,NA,0,NA,NA,494.1025618,NA,NA,63.33399806,18.980215,20.44368294
9.50,2.9449544,NA,NA,NA,0,NA,NA,477.1676,NA,NA,63.20092992,18.884854,20.431036
10.00,3.033823706,NA,NA,NA,0,NA,NA,476.4011294,NA,NA,63.16256132,18.94056059,20.42929941
10.50,3.333459294,NA,NA,NA,0,NA,NA,446.8500706,NA,NA,63.08667107,19.29471941,20.39089059
11.00,3.3511894,NA,NA,NA,0,NA,NA,423.34208,NA,NA,63.03269545,19.70841,20.371906
11.50,3.2752248,NA,NA,NA,0,NA,NA,412.7710343,NA,NA,62.88708446,20.10574486,20.35906
12.00,3.080336471,NA,NA,NA,0,NA,NA,407.2211059,NA,NA,62.79558186,20.57256412,20.36692529
12.50,2.9976812,NA,NA,NA,0,NA,NA,404.86324,NA,NA,62.70199978,20.919414,20.367514
13.00,2.832568735,NA,NA,NA,0,NA,NA,401.6861765,NA,NA,62.6541887,21.12272029,20.34721882
13.50,2.219691571,NA,NA,NA,0,NA,NA,392.4914286,NA,NA,62.53984217,21.45388,20.33699429
14.00,2.684533,NA,NA,NA,0,NA,NA,394.525,NA,NA,62.46596206,21.826,20.3525
14.50,3.187545571,NA,NA,NA,0,NA,NA,393.6623714,NA,NA,62.37028606,21.60221714,20.37447714
15.00,3.302402324,NA,NA,NA,0,NA,NA,389.8688941,NA,NA,62.29639068,21.51044206,20.41761794
15.50,3.1653244,NA,NA,NA,0,NA,NA,386.39452,NA,NA,62.23397668,21.59691,20.460426
16.00,2.814191882,NA,NA,NA,0,NA,NA,385.7906706,NA,NA,62.15490464,21.87478294,20.49439824
16.50,2.546356229,NA,NA,NA,0,NA,NA,385.2320086,NA,NA,62.03623164,22.22165857,20.53366486
17.00,2.6687466,NA,NA,NA,0,NA,NA,382.90842,NA,NA,61.99455985,22.353264,20.587224
17.50,3.041543647,NA,NA,NA,0,NA,NA,385.0157,NA,NA,61.86656945,21.99364706,20.63246882
18.00,3.130563353,NA,NA,NA,0.102,NA,NA,383.5757,NA,NA,61.85198451,21.79335294,20.68450118
18.50,3.473578,NA,NA,NA,0,NA,NA,384.01858,NA,NA,61.72604502,21.558664,20.736258
19.00,3.542444765,NA,NA,NA,0,NA,NA,385.2890265,NA,NA,61.65209149,21.39834853,20.78786971
19.50,3.347947543,NA,NA,NA,0,NA,NA,393.4300829,NA,NA,61.62498901,21.35738486,20.84028514
20.00,3.4825592,NA,NA,NA,0,NA,NA,395.81426,NA,NA,61.67713448,21.407102,20.889844
20.50,3.786971706,NA,NA,NA,0,NA,NA,390.5948618,NA,NA,61.50003226,21.42244029,20.92551559
21.00,3.402735571,NA,NA,NA,0,NA,NA,395.3503143,NA,NA,61.48442169,21.26459286,20.94059857
21.50,3.328657,NA,NA,NA,0,NA,NA,410.522,NA,NA,61.39172348,21.11017,20.97017
22.00,1.344307,NA,NA,NA,0.408,NA,NA,426.0437353,NA,NA,61.79696906,20.96502294,20.99516706
22.50,1.745133857,NA,NA,NA,0.612,NA,NA,418.89578,NA,NA,61.85321396,20.84299971,21.01787371
23.00,1.892394,NA,NA,NA,0.204,NA,NA,418.46402,NA,NA,62.28013988,20.711082,21.023632
23.50,1.949544706,NA,NA,NA,0,NA,NA,430.0182176,NA,NA,62.62347685,20.58898059,21.03538588
24.00,2.246223086,NA,NA,NA,0,NA,NA,449.8123457,NA,NA,62.7295364,20.47044857,21.04966629
0.00,2.598924735,NA,NA,NA,0,NA,NA,465.52335,NA,NA,62.82726668,20.32957412,21.04782029
0.50,2.75383,NA,NA,NA,0,NA,NA,461.06928,NA,NA,62.80643542,20.16131486,21.03765657
